comment,like,bad
"「擁護」じゃなくて、罪は罪、責任は責任で取る必要があって、でも、それは当人を精神的に追い詰めるためではなく、社会の隅に追いやる為でもなく、社会の秩序のために皆がそれらの罪は罪で責任は責任であるという認識を「皆も持つため」であって、また当人がきちんと反省して更生する為であって、その両方が機能してきたからこそ日本の治安は言い訳であって、擁護云々の話じゃねーよって、話。小学校の学級会でもこの程度のこと解ってるだろ、、、",2,1
"自分の子供だったらとゾッとする！かなり厳しく言ってるけど見ていない場所は本当に怖いです。撮影者と半分にして支払いしてほしいですね。撮影者も同罪なんだから！",1,1
"私はもう回転寿司には当分行きません。共有物が誰かの唾液でまみれてると妄想するからです。座るのも嫌です。寿司だけでなく外食店舗は全て妄想してしまいます。「この店に限ってそんなことないだろう」と思い込んでから入ります。",1,4
"残念ながら日本の場合そのまま6700万円で決着するとは思えないし、落としどころがどのようになるのか分からないが、これくらいの損害賠償額を請求しないとアホなことをする輩どもに対する抑止力にはならない。",1,1
"マスゴミの伝統だよ。昭和時代から「加害者の人権」を声高に叫んでいた。弁護士と弁護士会は「弱い被告」を国家権力から守る正義で、検察は国家権力を振り回す「鬼のような存在」で、「強い検察から、弱い被告を守るのが正しい」的な雰囲気だった。そして「被害者無視。被害者を置いてけぼり、被害者には人権無し。被害者が悪い」だった。平成の中頃、テレビドラマ「ＨＥＲＯ」で、初めて「検察官が主人公のドラマ」が出来た。その第二話で主人公が、検察事務官に言った台詞がある。それは「被害者の味方できるの、検事しかいないでしょ。、、、死んだ被害者は裁判で証言なんかできないんだから。変わりに声になってやれんの、俺らしかいないじゃん。被害者が一番きついに決まってるんだから」というものだった。わざわざ、こんな台詞を主人公に言わせなければ、いけないほど「盲目的に加害者の人権」だった。今は、少しずつ、変わりつつある段階かもね。",2,1
"株主なんかホンマに可哀想ですよ。こんなことで一気に株価が下落。株にリスクはあるけれど、こんなテロみたいなことで実損受けるってたまったもんじゃない。シンプルな加害者を擁護はそもそもおかしい。",2,2
"まぁ、おそらく判決は判例主義とメディアの人権的姿勢とやらの批判を恐れて、損害の因果関係の立証が困難とかいって、実質の醤油差し等の入れ替え費の実費数百万程度が落とし所となるだろう。それさえ払えるか怪しいが…",1,1
"加害者が擁護されてるとは思いません。どこのメディアもこぞって、問題にしてるし、これ以上どうするの？逆に聞きたい。最低なことをしているので、法の下で、厳しくさばかれることを、望む。",2,2
"株価暴落と売上げ激減の損害全てを請求しないとなー裁判で折り合いをつけるんだから抑止力として必要だと思うよ、稼ぎのいい家庭なら一括でポンっと払って終わりだよ",1,2
"株式が何百億動いたとかそういう関連性の立証もできない取れるわけもない金額の話ではなく家売って両親が○吊れば捻出できそうな額にしてる取れるだけは取ろうという額には見える",1,2
"正論️日本の民法、特に賠償金が安い️日本の民法、刑法にしろゆるゆる判決ばかり️今回のスシロー損害賠償金でも海外なら軽く億以上の請求される️特に日本の少年法や民法など欧米に比べゆるゆる、損害補償も安過ぎ️",25,2
"加害者が誰であろうと、優先すべきは被害者の気持ちと一般市民の安全である。加害者の反省したフリや未来を考えて、減刑なんてありえない。",2,1
"桁が一つ違ったら生涯年収越しちゃうから迷わず自己破産申請して逃げられそう。6700万って結構いいライン攻めてると思う。",4,2
"ああいうのは別に「リベラル」とは言わないんじゃないかな？単に被害者の損失を考えない「無責任」な人ってだけだと思いますマスコミがあんなのばかりになったのがテレビ、新聞離れになった要因の一つでもあるんですよね",3,1
"日野百草氏が『なぜ加害者ばかり擁護…スシペロ賠償請求6700万に「他国なら桁違う」の声! 自分勝手なリベラルマスコミに怒る現場』という記事を書きましたが、表題の根拠となる取材がおかしいと思います。○「6700万円の損害賠償請求は安すぎる」根拠となる取材対象は、学生時代に寿司屋のアルバイトをしたことのある筆者の元教え子。他国なら桁が違うと行ったのは元教え子○「加害者ばかり擁護するリベラルマスコミ」根拠となる取材対象はもと教え子○「なぜ加害者の更生まで被害者がやらなくてはいけない」根拠となる取材対象は回転寿司チェーンではないが外食チェーン社員の話○「皿洗いや掃除は現場に対する冒涜」別の飲食業界だけでなく物流、介護といった現場の方々から寄せられた疑問の声。マスコミを批判しながら具体的に新聞社やテレビ局を取材していない。最も多くの根拠は、元教え子の意見。",2,1
"学校や会社のいじめや犯罪もだけど、日本は加害者にだけ甘い。被害者に甘いと言われるくらい、被害者を守る方向に変わらないものかね。",2,1
"「反省している」と損害を求めるのは違うからね。「反省している」から「すべて許してあげよう」はおかしい。ところで、記事のいっていることの大半は賛成だけど、この件だけで「リベラルマスコミに」とかくみんかぶマガジンって本当にどうかなっちゃんだね。すっかり右翼・保守系メディア。株の話だけやってればよかったのに…。正直、投資をやって慣れ親しんだメディアなのに、この変化って気持ち悪いです。",2,1
"誰かが損をするのは「いたずら」ではありません。ちゃんと損害賠償しても良いと思います。「いじめ」も同様で、犯罪なのです。自分が当事者になりたくないからと誤魔化しすぎです。",3,2
"なんでこんなに加害者に優しいんだろう。やらなきゃいいだけで、やってしまったことを私刑ではなく、司法で正すだけだし。受け入れた上で反省していくことが更生。",5,1
"なんでこんなに加害者に優しいんだろう。やらなきゃいいだけで、やってしまったことを私刑ではなく、司法で正すだけだし。受け入れた上で反省していくことが更生。",5,1
"他国なら？当たり前だろ法律だ違うんだから。別例を挙げれば拳銃を使った事件が起きても拳銃の所持が合法な国とそうでない国では司法判断も民意も違う。で？何が比較対象になるわけ？",2,1
"加害者の未来なんて言ってるからこの国は犯罪増えてイジメもなくならないんだよ、それらを無くすのは個人個人の良識なんかじゃなく厳しい罰。",2,1
"スシローは産地偽装やら虚偽の広告やらでかなり窮地に追い込まれていたから今回の件でそれを忘れ去られてよかったんじゃないの。",2,1
"安すぎるな、記事の通り少年の更生なんてスシローには全く関係ない。実際の賠償額は低くなるから、形だけでも下がった株価１６０億請求してもいい。",1,1
"親や記事で少年が反省していますってあったのを見て賠償金を支払い終えて初めて反省なのに、ただ謝って落ち込んでいるのを反省と称している時点でこの親にしてこの子ありだと思ったな。",12,1
"日本のリベラルメディアって質が物凄く低いよね、ものの見方が穿ち過ぎているし何かあると日本の報道の自由度ランキングが低いとか言い出してメディアクオリティのレベルの低さは棚上げして政府が悪いと脳死で批判する。",2,1
"寿司ペロニキ頑張れ！ブレイキングダウンのオーディションに君が出てくるのを楽しみに待ってるよ。格闘技で人生大逆転狙ってけ！",1,1
"確かに他国なら桁が違う場合もあるでしょう。しかし、実際に払わせることも重要だと思うので、よい金額にも思えます。",2,1
"メディアがリベラルというよりかは、連中もこれまで訴えられるようなことを散々やらかしてきているのでねぇ。「こんな高額な賠償請求はイヤだ」という部分からの擁護もあるのかと。",5,1
"変なマスコミが文句言うならお金を持ってるなら肩代わりしてあげたら良いよ！額を増額する可能性があるんだし、それに重大性を可視しないと今の人達は本当に反省も更正もできるか判らないでしょう。",1,1
"まったくだ。こんな輩を擁護しているから模倣犯が次から次へと出てくる。この国の裁判では勝訴したとしても請求額の1/10程度しか認められないだろう。そう考えると請求額は100倍くらいでもいいくらいだ。",2,1
"みんなが納得してないのはスシローが広告詐欺やらで自分達で色々やらかしたのを棚に上げてのコレだからだよそもそも売上下がったのってこの騒動より広告詐欺からでしょ",2,1
"擁護するヤツって他人事だから「おれって優しいだろ？」的なアピールをしたいだけ少年の更生を願うんならあえて厳しい判断にするべき一億いかないんだから被害を受けた企業としては優しいんだと思うけどね",5,1
"未成年でもふざけると大変な事になるって裁判で前例作った上でスシローが賠償金の受け取りを拒否するって感じだったらカッコイイな。",1,2
"あの行為を庇うなんて、もっと人として最低な奴がいるんだ。だから訴えたんですね。もっと幅広く庇った連中も含もて高額を請求すればよかったのに。日本人道徳観が、おかしくなっている気がする。",6,1
"6700万は被害規模を考えたら相当手加減してくれてる。頑張れば返済できないこともない希望が持てる金額。",3,1
"少年法廃止！性善説、更生、そんな事をやっていては、いつまでたっても被害者が泣き寝入りなる民事訴訟という方法もあるかもしれないが、損害賠償請求しても、どうせ微々たるもの",3,1
"客の犯罪も裁かれるわけだから、次は散々に偽装を繰り返してきた会社側の番だね。ネタの嘘なんてザラですし。スシローが一歩踏み出せなかった理由の一つがこれなんだろうな。",1,1
"私もスシロー側の対応を支持するが、反対意見もあって然るべきだと思う。それこそ日本国中で加害者を許すななんて空気になったら怖い世の中だ。",6,4
"これを機に、改心して稼いで返済して下さい。未成年なら未来が有る。これ位の金額なら何とかなるし、コレを超えた大人にもなれる。未成年だから可哀想だからは違う！",1,2
"記事に同感です。また、「いたずら」や「セクハラ」「性加害」など、近年のマスコミ全般の言葉遣いにも疑問を感じます。もっとシンプルに「犯罪」であることをしっかり伝えるべきなのでは？",4,1
"富山第一高校サッカー部のジャージ着て、はま寿司でおなじような事をやったやつも、もっと請求すればいいよ。成人してるとか未成年とか関係ないよ。みんなの外食の楽しみを奪うな。",1,1
"6700万円の提訴でも間違いなく司法判断は減額になるだろう。つまり司法が国際スタンダードから大きく出遅れているのです。",1,2
"やってしまった事は取り返しがつかないのだが、長い人生をこの歳で絶望のものにしてしまうのもの辛いな。　部外者が重い軽いと騒ぐものではないかな。",2,1
"もしスシローの店舗で皿洗い等をさせたら、そこでパワハラを受けたとかいじめられたとか主張して損害賠償を請求し、6700万の減額・棒引きを図るだろうな･････",1,2
"醬油と天かすもセルフサービスに出来ないぐらいの高級品を使って欲しい。(-_-;)商品の原価表示の義務付けが必要な時代かも。",1,1
"若さが1つの要因でしょうね。子供っぽい中年や高齢者は多いですが、大人の年齢なら擁護する人は減ったと思います。",1,2
"ほんとに今回の件は加害者を擁護できることは1ミリもありません。コメンテーターの方やよくわからない評論家みたいな人がこの加害者（少年）を擁護するような発言をたまに拝見しますが何言ってるのかさっぱり理解できません。",4,1
"これは回転寿司という娯楽も兼ねた文化を殺したからな今はレーンは回ってるけど寿司は回っていない業界からしたら到底許せない存在だよ",1,1
"その通りですね。一家心中しそうで怖いとか家庭内暴力増えそうで兄弟達がかわいそうとか思ってたけど、最終的には生活保護だって貰えるだろうし、罪は罪ですね。",1,1
"メディアも司法も加害者側を甘い処分で擁護するようじゃ犯罪行為する奴らはそういう処分判断とかの情報知識だけは頭に入れるからまた見越したやり方するし!こんな犯罪起こす連中なんか無くならないって!",1,1
"長嶋はリベラルじゃないよね。愛国者気取りのお笑い芸人やコメンテーターが一発殴って許してやれとと言う論調が多くこの記者はリベラルを叩きたいのでデマで世論誘導しようとしている。",2,1
"これ一個だから批判する奴が出てくるんじゃない？ 同じようなことやった奴かたっぱしから訴えればいいんだよ。それをしないでなあなあに済ませていることが加害者擁護の土壌。",1,1
"金が欲しいという訳ではなく、こういう行為が無くなって欲しいという事だろうし、現在学生の一個人に実際に払わせようとするならよく考えられた金額",1,1
">6700万円の是非はともかく、それでも他国なら桁の1つや2つは違うかもしれない。その通り。アメリカだとアイスを舐めて棚に戻す行為をして炎上した人は数十万円の罰金でしたね。",1,2
"衛生観念の希薄な他国なら無罪と思うわ。インド人は手で食べるし。日本はヒステリックなほど清潔。ちょっと小さな虫が入ってたら全部回とか。ヒステリックになりすぎ。そのくせ車の排気ガスには無頓着。",1,1
"飲食店テロは、本人がSNSに出したいというのが動機なので、必然的に加害者が特定され、代償を支払うことになり、結果的に下火になった。今度は、撮り鉄をなんとかせんとなあ。",1,1
"悪いことをしたら、それなりの罰を受けるのは当然。年齢は関係ない。更生とは、全く別の問題。擁護する人間がいる事が、理解できない。",1,1
"これを機に、日本の犯罪の軽さを見直した方がいいな何もかも刑が軽すぎる。もっと厳しくいかな到底犯罪は減らんわな。",9,1
"民事賠償事件では、加害者が高校生以上は親ではなく自己負担とのこと、6700万円ならサラリーマンでも返せる金額。自分の愚かさ加減を噛み締めながら返済してください。",2,1
"どんな仕事でも上を目指せばなんちゃって素人には、とてもできない仕事になる。とある仕事は尊び、知らない仕事は蔑むのは見識が低いとしか言えない。",1,1
"何かにつけて日本は世界的に見れば遅れをとっている。それは「保守派」と呼ばれる頭の硬い年寄りが未だ上に立ち続けて若い芽が伸びるのを阻み続けているからだと思える。もう「保守派」が守って来た法や考え方は今の時代に則した法や考え方へとアップデートするべきだと思う。",60,202
"払えるかどうかでは無く、いかにして払うかを考えるのが加害者の本来の考え方。反省しようが更生しようが被害者側からしたらどうでもいい話。",2,2
"これ、リベラルのせいだとまとめちゃってますけど、そうですか？よく出る有名人二世のテレビタレントの方などが擁護的発言されてたかと思います。このような方の意見です",1,1
"損害賠償6700万円でも安い。日本も、ここまで責任追及する姿勢を見せないと、同様の悪ふざけが止まらない国になってしまった。嘆かわしいが、しかたがない。",1,1
"今後このような事例が発生したときのためにも、司法にはしっかりと判決を出してもらいたいものです。",1,1
"スシロー、偽装広告や魚偽装やらいろいろやってる。そんときに賠償金を支払ったのか？周りから許されてるからいまも営業できてるんだろうに。",2,2
"ま現実、この少年（割と古めかしい名前）では、今後スシロー以外での就職も難しくなる。金銭面では自己破産・就職難・生活保護となるでしょうね。",1,1
"こう言った風評被害につながる事件事故は被害者側の為になるモザイクを使った方が良いと思う。",1,1
"多額の損害賠償請求のは、それだけ事の重大さを判らせる為なのに、皿洗ったら許してもらえると思われたら何にもならないでしょ？！更生なんか出来やしないよ！皿洗ってま～す！なんてSNSで出すだろうな。",1,1
"裁判で認められるかは別にして、喪失した時価総額とか考えれば一桁、下手すれば二桁大きくても違和感ない。",1,2
"罪を憎んで人を憎まずの精神が大切ですと説いてきた、某政党の関係者らしい人が被害届の取り下げの交渉に来た時があった何故？某政党か？その事務所に出入りしてる人、党員？と疑われたから特に相手が未成年者だと、未来ガー、更生ガー、書記長ガーとうるさいです",1,1
"殺人でも交通事故でも加害者が守られる。おかしいよ！賠償金でも資産が無ければ取れない、泣き寝入りという。おかしいよね。一生監視して収入が有れば払わせるとか、何でせんの？",1,1
"庇う気は無いがその前の不祥事を考えたらスシローには同情できないし、ユーチューバーのこぞって食べにいく動画をあげてたのは違和感があった。、",1,2
"少年だから～とか、更正を促すとか、この国は被害者が置いてきぼりになる事がよくあるよね。自分は理解のある人間だと思われたいダメなコメンテーターや有識者が多くて嫌ですね。更正の前に賠償です。撮影した者も、拡散した者も同罪です。",4,1
"写真の男の人からしたら、こんな記事で使われるのは「解せぬ。。。」というところだろうな。6700万どころではない被害でなんでさらにここから減額されることが前提なんだろう。腹立たしいわ。そんな少額の被害ではないだろう。",2,1
"もっと高いと払ってもらえなくなるし、企業のイメージダウンにもなると考えたのでは？この絶妙な金額は加害者にとってダメージデカいのでは",1,1
"そうだよな正直昔々のことだけど罰ゲームで吉野家の紅生姜を全部食べるっていうのやったけど今考えれば迷惑な話で、犯罪ではないけど悪ふざけが過ぎたなと",2,1
"＞（店が）何をしたというんですか。おかしいですよ」動画が出回る前に起きた虚偽広告事件を覚えている人が店をスシロー全体に置き換えてどっちもどっち論に持ち込んでるのだろう。これでも見方によっては少年擁護になるからな。",1,2
"何を綺麗事、甘いこと言ってるだね。自分が家族をもちろん含めて物損でも障害被害にあっても同じことを言う人間がいたら顔を拝ませてもらいますよ。",2,1
"加害者の行為を庇っているマスコミはないですよ。加害者だからといって、プライバシーを侵害して良いものではない、と主張しているだけですよ。",3,1
"問題の加害者の親が・・、政治家？大企業の社長？といったところでしょう。大樹の下に入りたがるのが日本人・・。例えば、ウルトラマンとか仮面ライダーとか・・水戸黄門もかな・・、ああいうのって、❝正義❞は絵空事と植えつけているんじゃぁない？。",1,2
"＞皿洗いや掃除は本当に大切な仕事です。最重要と言っても構わない。プロとして、職人として本気で取り組めばこれほど難しい仕事はありません。＞そんなに重要ならなんで何処の飲食店も新人とかバイトにやらせてるんだろう。",4,1
"しっかり断罪させるべき。学校含め社会の一部だと認識させる事。　子供だからは通じないと教えるべき。",2,1
"司法が判断します。まあこれに限らず、間違った行為が横行するのは罪が軽すぎるからでしょうけど。",32,1
"「わるふざけでやっただけだよ、子どもなんだ」なんていうことこそ、いじめをうけて自殺を選択する同級生が発生してしまう場合となんら変わらない。擁護する側が「リベラル」？とんでもない！",1,2
"揺さぶる記事を書くことで検索数を増やそうとすることしか考えていない。リベラルとか右左とかに無理矢理持っていこうとするみんかぶ（過激な記事が散見されるメディア）自体も自分勝手なもんだ。",2,1
"根本の考えだけどマスコミがいつも加害者だからだと思う。「言論の自由のため」には「何をやっても許される」体質が今のマスコミ。そりゃ。仲間を責めはしないよね。",1,1
"更生と責任はべつたよ。更生してもしなくても今回の行動の責任は取らなきゃいけないですよね。",3,1
"違うよ！マスコミが叩きすぎたからだよ。マスコミは自分たちが叩く先導していたくせに「加害者が社会的制裁を受けた」「加害者が十分反省した」から「かわいそうだ」「もういいだろう」「許してやろうよ」って言い出しただけだよ。",2,1
"これは絶対訴訟するべき、SNS・YouTubeなどに投稿する輩これからも後を絶たないでしょう。外食産業崩壊しますよ。又これらの投稿にCM料出すのが一番問題じゃないですか。",4,1
"欧米なら10倍以上だって。企業イメージを損なう行為は物的損害以上に求められる。日本は甘すぎる",2,1
"多額の損害賠償の判決が確定しても、ひろゆきみたいに完全無視を決め込まれたら、会社員でもない学生から取る手段は何もないですね。",1,1
"少年にやられたことがあって相手側の弁護士とかが 少年の将来があるとか 訳分からんこと言って やられたことは何も考えないのかと言いたくなったこともあるわ",1,1
"更生っていうけど…数年前から迷惑動画はあって、当時の加害者、今になってマトモになってるって印象があまりない。へずまりゅうとか。コンビニのおでんツンツン男もふざけた名前でYouTubeやってるし。",4,1
"アメリカじゃ自分でコーヒーこぼして火傷してコーヒーの温度が熱すぎるってマック相手に裁判起こして損害賠償300万ドルぶんどったからね日本がまともな国で良かったな",1,1
"なんか皿洗いさせろとかトンチキないこと言っている人がいますが面白いレベルがかけ離れてる人間がまともなことできるはずないじゃないですか",2,1
"長嶋って言えばいいじゃん。笑１０回に一回くらいは当たるコメントするけどあとはトンチンカンで今回はそのトンチンカンの方でしたね。裏方を軽視しているからこその発言です。スシローで働くならまず面接を受けるべき。当たり前。笑",3,1
"世間に知らしめるためにもこういう高額請求になるんだよという実例は必要と思います。でも冷静になって考えると、、、もっと他にあるような気もしますけどね。ソース元をみるとなるほどねとも思いました。笑",3,1
"だから他国では似たような事例でどのような判決があるの？日本では日本ではって言ってるニュースやコメントで具体的な判例が提示されてるの見たこと無いんだけど",1,1
"道徳の教科化がされて久しいが教育の現場では何を教えているのだろうか？倫理観、道徳観の無い若ものが増えすぎてる。",1,1
"日本は判例重視だからしょうがない。少しずつ賠償額を引き上げていく判例を積み重ねていくしかない。マスコミは、もう変われないのは分かっているので新興を国民が育てるしか手はないほどの絶望的なレベル。",35,4
"おっしゃる通り。あまりにも少ない。払えない？　家庭の財産保有状況(不動産、預金等）を徹底的に調べて、断固返済させるべき。",2,1
"ほとんどの庶民には到底払えない大金の賠償。ほんの出来心からのいたずらで人生を棒に振らせる恐ろしい社会にならないでほしい",1,2
"＞「それでもペロペロ少年をかばう人たちがいるんです。ひどいと思います」たった6700万だから、かばうくらいなら、みんなで支援してあげればいいのにね・・・と思ったけど、それはスシローの主張を認めることになるから、嫌なのか。やっぱり、かばう人たちは、「そのくらい自分もするよ/やったよ」ってことなのかな？",1,1
"賠償請求額が６７００万円なだけで、まだ判決は出ていないだいたい請求額の１～２割が司法の相場妥当性の話はそのあと",1,1
"安いよな、だってこの店1軒作るだけでも億は必要でしょ？家と土地手放せば支払える金額なら親が親戚からかき集めて一括払いして終わり",2,2
"重い判決を頂いてさらに教科書に載るようなことになれば同様の事件は減るのではと思います",1,2
"コメンンテーターは見ざわりの良い善人ぶったコメントでギャラをもらう敵を作りたくない無難なコメントなんで専門家でもない素人、お笑い芸人をひな壇に集めるのか視聴者を小馬鹿にしているんだろうな",1,1
"100%賛成よくぞ言ってくれた。最近のメディアやコメンテーターらしき人物にはへきへきしてたので拍手です。若者達この記事を読んで自分を見直せ。",1,1
"こう言うコメントの場ではみんな厳しいのに、目に見えるとこではみんな子どもには甘いんだよな〜。街や電車で子どもがはしゃいでても、誰も注意しないのに。",2,1
"＞ある元野球選手でタレントの方が「下働きというか、裏方さんの業務をやらせるのも一つの手」「少年を育成、教育の観点からも（スシローが更生の手助けをすれば）イメージが上がる」と、少年の更生について語ったとされる件だ。長島二世だろ。もうネットでボコボコに叩かれているから隠す必要はない。世間知らずのお坊ちゃんが自称知識人におもねた軽薄漢の思い付きに過ぎない。",2,1
"かばわなくて良いよ。確かに、海外だとヤバい額になりそう。企業価値第一だから、企業の信頼を損ねる行為には一切同情なんかしないやろ。",3,1
"民主主義である以上法律が絶対だと思ってる。その法律に照らし合わせてそれが罪ならばそれ相応の罪を背負うべき。",1,1
"スシローやヤラレタ店に無断で動画拡散した人間も罰受けるべき　今のままでは拡散した人間が得して尚且つヒーロー的扱いは危険　次の東谷ですよ",26,2
"なんなら実費請求でも良いんだよ？提示されてる損害賠償なんて対策費用の１％にもならんだろう。「マケて頂いている」のに何言ってるんだ。泣きつくぐらいならそんなことしなければいいだけの話",2,1
"そう！払えるはずない金額請求するなんて！って言ってる人のコメント聞いて、何すっとぼけた事言ってんの！？って思った。簡単に払える金額しか請求したアカンの？被害に見合った正当な金額の請求せなアカンよね？何なら良心的だよ〜スシローさん",1,1
"何で他国は6億で自国は6千万なの？1/10罪に対する意識が日本は低すぎ！中には、6千万ですら取り過ぎの意見もあるが、世界から見て感覚がかなりずれている。",1,2
"小学校高学年になれば、世の中でやっていいことと悪いことぐらい解る。少年だから許すとか、もう止めにしなければとと思います。",1,1
"起こしたことの責任(賠償)は、しっかりととってほしい。自動車保険や火災保険の日常生活賠償保険で払えるとちゃう？",1,1
"加害者は少年だから許せって？何十億もの被害を受けたスシローにも家族や子供持ってる大人がわんさか働いてるんやで？そんなことすら考えられないのかな",3,1
"加害者が「更生のために必要な費用です、お願いします」とクラウドファンディングで募ったら、すぐに集まってしまいそうな金額ですね。",1,1
"億単位の請求をすべきだと思う。少なくとも司法は、値引きすることのないようにお願いしたい。",4,2
"・なぜﾏｽｺﾐは加害者を擁護するのか？ﾏｽｺﾐは記事を見てもらって、ﾃﾚﾋﾞを見てもらって広告収入を得ています。皆と同じ意見では見てもらえない。だから変わった意見をということで擁護します。",1,1
"擁護する気は1ミリもないが、外国なら桁が違う云々の具体的なソースは？賠償金はぺろした少年だけが払うの？居合わせて撮影して拡散した奴も同罪だと思うが。",1,2
"リベラルとか関係ないよね。そういう客層がいることを知りながら対策して来なかった上に、炎上上等で振る舞って、損害はお前のせいだってのが、日本的じゃない（某国みたいだ）から嫌われてるんだと思うけどな。少なくとも自分は嫌い。企業として。",1,1
"一茂は、未成年が何かやらかして、球場がしばらく使えなくなり、何試合もキャンセルになったとして、やらかした奴をグランド整備程度で許せるのか？",1,3
"これが3億や4億なら払えないじゃんと思うけど、6700万なら質素倹約しながら地道に働いたら払える額だよね",2,1
"某ジャイアンツの終身名誉監督の息子が被害にあった側が加害者の更正に尽力するのも一つの手とか言っていたが、何を言っているのかと思った。",1,1
"バランスが難しい案件賠償額としては安いと思うが最初からテーブルに食品（調味料）を出しっぱなしなのも不味かったんだろね",1,1
"マスコミの意見は社会をおかしくしている。まず、きちんと責任を取らせるべき。その後で更正を考えるべき。",2,1
"スシローがブラック企業だからでしょう。批判されているのは。怒っている従業員も、労働力を安く搾取されているわけで。普通なら転職するわな",1,1
"だって自称人権派っていう連中は、死者には人権ないけど加害者には人権があるから国がその命を奪うのはおかしいとか今でも平気で言う人間だしそれを使っているのがテレビ局でしょ",2,1
">「加害者が少年だからみんなで面倒みろと、なぜそんなことが言えるのか」そもそも子供は社会で面倒を見るもんだよ。>ある元野球選手でタレントの方が「下働きというか、裏方さんの業務をやらせるのも一つの手」でもこういうことはリベラルは言わない。若者を鍛えるために自衛隊に。のノリだからゴリゴリの右翼だよね。量産型リベラル叩きはリベラルの理解が貧相だから困る。",1,1
"対応は全く間違ってないよ抑止力にもなって今飲食店へのイタズラ動画もなくなってきたでしょ個人的に納得してないのは撮影した奴も罰して欲しい",1,1
"もっともですね、じゃあ皿洗いで6700万円分働いて返せるのかって話、できないからその分が他のスタッフにしわよせが来るってことなんですよ。",3,1
"日本のメデアは加害者を擁護する傾向がある。徹底的に企業は闘ってください。二度同じ過ち繰り返させない為にも。",1,1
"会社が被害請求額を6700万円と判断したこと、店舗の現場で様々な防止策に迫られていること、長嶋一茂氏が「下働きをさせれば良いのでは」と言ったこと、これらをミソもクソもいっしょにし、ひっくるめてマスコミのせいにしている、ヤフコメの字数を増やしたような駄文。",2,1
"マスコミ関係者は、いつ自分がそちら側にいくか分からないから、厳しくしないのではないか。美しい互助の精神だ。",5,1
"ええんやけど、この内容で記事にするなら、スシローの社長がYoutubeでホリエモンとの対談で話していたことにも触れて欲しいな。",1,1
"今後同じことが起こらないようにするためにも司法の判断が必要だと思います。",1,1
"久しぶりに素晴らしい記事を見ましたね。特に タレントが 皿洗いや裏方の仕事を見下しているには同意します。",1,1
"かばうことで自分たちの「格」を上げるでしょう。であればカンパでもお金を出したらどう。今の社会状況を見て考えてほしいものです。",1,1
"新聞社やマスコミが肩代わりすればいいんちゃう？平均年収1500万円の方々がカンパすればこの賠償金は、はした金では？",1,2
"数千万円の損害賠償請求をしなければ、今後また同じ事が起きる。見せしめみたいな形になりますが妥当かと思います。",1,3
"そこが日本人の気質、優しさじゃないですかね。スシローさんも、葛藤もあっての金額じゃかいのきと感じました。すぐ他国と比較するよね。",1,2
"そんなに庇ってるメディアあった？更生を手助けしろとか聞いた？何を言いたいのかわからない記事。外食全体で賠償額を見る意味がわからないし、賠償に対する意識も豊麗も違う海外と比べるのも無意味。スシローが決めた事を部外者が不十分だと騒いでも単なるおせっかい。文章の大半で文句言っといて最後にスシローを持ち上げる。支離滅裂。",2,2
"そうだよ、外国だったらもっと桁がすごい請求になる。日本は優しすぎる。この子に限らず、今まで回転寿司で暴動を起こした人間は皆、請求されるべきである。",1,1
"日本のリベラルは浅いから。ロールズやギリシャの古典等理解できていない識者らしきマスコミ露出のヒマ研究者が好き勝手いるてるだけだからね。",1,1
"日本のリベラルは浅いから。ロールズやギリシャの古典等理解できていない識者らしきマスコミ露出のヒマ研究者が好き勝手いるてるだけだからね。",1,1
"ジャニー氏の性加害の件でも明らかだったように、一部メディアの正義感の歪み加減はかなり酷い。視聴率や販売部数の方が正義や被害者よりも大事なのだとしか思えない。",2,1
"皿洗い、介護を見下しているというが、給与設定からしておかしいのではないでしょうか？世間がそう見ていると思われる。",2,1
"マスコミにとって実際の被害など関係ない視聴者が喜ぶ「可哀想美談」を演出して視聴率がとれればいいそのあとのことなど気にするわけがない",3,1
"なんでもかんでも時代のせいにして逃げようとするやつらが多い。本当に生きにくい。犠牲者なのかもしれないが、それを作ったのも今のやつらだ。そして現実を突きつけられて反省の色は見せる。呆れるね。。",1,1
"テレビ局は損害賠償6700万円の事実だけを伝えればよい。加害者が可哀そうとかそんな情報を発信する必要はない。",2,1
"株価で160億損失、この件で対応に追われて6700万は破格の安さもっと請求して良いと思う",1,2
"6700万円とは随分安いなと俺は思ったよ。減った売上、使った経費、株価の評価損、全て考えたら十数億が妥当。2タケ違う。日本は本当に加害者に甘い。高所からモノ言う人権派が諸悪だ。",1,1
"リベラルは自分に被害のないところで綺麗事を言うからな。そんな事を言うなら彼を自分のところで雇ってやればいいと思うよ。",2,2
"その大手マスコミの主張、具体的にして欲しい。この記事だとちょっと大雑把すぎて。どこの社か書けばもっとリアルな擁護論分かるんだけど。",1,1
"は？納得行かないとするなら、賠償額なんかより、ペロ少年と同席してた連中にも賠償請求してるか分からん事じゃねーの！？160億もの損害出してんだから、各7000万でも良いと思うよ！？",2,1
"賠償(罪を償う)か更生かという議論がそもそもおかしい。罪を償った上で更生すれば良いだけです。",17,1
"6700万円の損害賠償は高いと裁判で争うようだ。そうなると1割の670万円か2割の1300万円で終わるかな。",1,1
