comment,like,bad
"It may be none of my business, but is the photographer not to blame? Isn't the photographer sort of encouraging criminal behavior, just as the passenger is guilty of drunk driving?",4,1
"The media has a strange policy. They are absolutely critical of the stance of the companies that have been harmed and offer suggestions to help the perpetrators, but when the government screws up, they are overwhelmingly treated as criminals and are dismissed without offering any suggestions. Here, we focus all our efforts on helping the victims. Shouldn't the press be as flat as the judiciary? If the plaintiffs do not win this lawsuit, even if they win part of the case, how will the press cover it? Knowing how little discovery is involved in similar lawsuits in the U.S., it seems ridiculous to me that things are happening in Japan.",1,1
"The media system, which delves into the perpetrators' lives and defends them, is too cheap compared to the amount of loss, but if they charge too much, it may affect the bonuses of all employees, although they have not gone out of business because of the media's coverage that tarnishes the corporate image of large corporations. This is a typical example of how the media's favoritism toward judges is not good when it goes too far.",1,2
"I felt that Kazushige Nagashima, who grew up in a humble family and did not know much about society, was making such a big suggestion. Anyway, Sushiro's offer was too low. Many people may have refrained from going there after that one incident (in fact, I did). Recently, I feel that restaurants that provide customers with condiments such as sauces and chopsticks on a self-service basis are disappearing. The restaurant in the food court I visited yesterday always had sauces and other condiments outside the restaurant, but now the staff manages them and gives them to customers when they say they need them. This has a direct impact on sales, so it must have a significant impact on other companies.",1,1
"Not only did the stock price plummet, but many people must have avoided going to Sushiro for a while because of the filthy atmosphere. I think the amount of the bill is a warm-hearted one. If they work hard, they can pay it back!",2,1
"Other countries would have a different order of magnitude, but I think this is more realistic, a life-size blow, and a deterrent. If the order of magnitude were higher, I'd be like, ""That's impossible!"" I think it would reopen the door.",80,12
"Sushiro was ordered by the Consumer Affairs Agency to take action against Sushiro for deceiving customers with false ""bait and switch"" advertisements... In short, they are too soft on themselves and too hard on others. I wouldn't want to go to a restaurant run by a company like that.",2,1
"What is it with people who look at backstage, menial jobs, front line, field work, hard work, and so on in a petty and ridiculous way? Nagashima, for example, is aware that he is active in a bright spot. And the rest of us are behind the scenes. Who do they think they are? They seem to have no bad intentions, but deep down they are taking advantage of the situation.",1,2
"When I heard that it was 67 million yen, I thought that Mr. Sushiro was very reserved. It was clear that if he demanded billions of yen, he would be overstepped, so I wondered if he had set the amount he could pay over his lifetime.",1,1
"For some reason, everyone continues to demand good manners from social networking users, despite the fact that it is a flawed system that drives juveniles to do bad things and takes a huge hit to stock prices. Don't let the Internet become real.",2,1
"Do you see my suggestion of a menial job as advocacy?　Was there any other argument that you could make that the perpetrator should be forgiven? Washing dishes, for example, is a fine job, but if it's just work, it's punishment. Whether it leads to rehabilitation or not.",3,2
"I think Sushiro paid out a conscientious amount for the damages, which is conscientious considering that it is normal for them not to charge 100% full amount. I heard a commentator on a TV program, Mr. Ojakama, said something about this, but he does not have the public's sense, so he is not even helpful.",1,1
"I would like to know the basis for setting this amount. Is it the result of an investigation of the assailant's assets? Either way, the perpetrator's request to drop the charges is hardly a remorseful situation. It is extremely distasteful.",1,1
"What is it saying about the media that has taken the initiative in publicizing the incident... If it had only been an ""internet fire"", it might not have been so serious and would have had less impact on the perpetrator's reintegration into society.",2,1
"You are absolutely right. If Sushiro breaks here, there will be more crimes of this type in the future, so I hope they will proceed quietly. Just like calling theft shoplifting to give it a lighter image, this is no longer a prank. You can say you are sorry for a traffic ticket and get an exemption! That kind of thing.",5,1
"If you're going to cover for them, why not make it up to them, even if it's 10 million yen or 1 million yen? Let's show it by our actions. I think 67 million yen is low, but I think it is a reasonable amount that can be paid without renunciation.",2,1
"If Kazushige were to encounter a robbery or a soy sauce perverted nuisance at a restaurant he runs, I would want the police to thoroughly investigate this person's background, family environment, and backstory to ask if this robbery was an organized crime and why it led to such a nuisance. I would say. I would never say the same thing to the criminal (boy) about washing dishes. The TV, the netizens, the robbers, the nuisances, in the end, they are all someone else's problem, so they can say whatever they want, and if I were a victim, I would be outraged.",19,1
"I totally agree. I don't understand how anyone can say something so lenient to the perpetrator; even a TV station would be annoyed and offended if an outside party did something socially illegal during a live broadcast, wouldn't they? I think it is the same thing. Once a crime has been committed, it doesn't matter at all if you are usually a good boy or girl. What you did is all that matters, and it is only natural that you will be judged in a judicial forum. At the same time, you are right that there is no ""need for the victim to be involved in the rehabilitation of the offender"". I am sick and tired of the amateur commentators on the wide variety of TV shows.",3,1
"That's a lot of money for a girl with such a low standard of living to pay back with a normal job. She would have to take home at least 400,000 a month, live with her parents and have no allowance for a long time, and take out a 35-year mortgage with a very low interest rate.",1,2
"I think that is a fairly low amount considering the damage the store has suffered. But the interest rate on the damages seems to be 3%. 67 million yen would be 2.01 million yen in the first year. If you don't have any assets or a house to sell, you'll never be able to pay it back.",4,1
">""Sushiro"" is not ""punishing"" him, and this reporter is no different than a certain former baseball player. This is not ""punishment"". It is simply asking for the money back for damages. It gets complicated when you say damages = punishment. If it were a punishment, it would be called ""obstruction of business"" or a fine. A fine never goes to the victim. Sometimes people lump fines and damages together, but I doubt this reporter is one of them.",12,7
"In the current educational system, many children are unable to judge what is wrong because they do not get angry when they do wrong. This is because there are more and more children who are not smart enough to play these pranks with impunity or who can only appeal to others through pranks.",4,1
"A former professional baseball player may say that he himself had to deal with pressure and hardships from others, but he became a professional baseball player for whatever reason, continued to be a professional baseball player for whatever reason, became a commentator after retirement, and is now a TV personality and commentator, so does he really understand the hardships behind the scenes? Do you really understand the hardships behind the scenes?",3,1
"At any rate, it's still lighter than eating and running away. I should have imagined that there would be more than an order of magnitude of compensation awaiting me since it is a criminal act involving social credibility.",2,1
"Washing dishes, bringing in the stuff, cleaning up. Who is going to guide and supervise that? You can't leave someone alone who doesn't know the difference between what is right and wrong, can you? Someone has to monitor them, right? Who is going to do that?",2,1
"It is common knowledge that ""in other countries, the difference would be orders of magnitude greater. For example, I have heard that the compensation for ""cheating"" is 300 times higher than the fare in Switzerland. It is necessary to teach global common sense to the perpetrators and those who defend them.",14,1
This is a very biased article. I can't believe that the media is defending the perpetrators. Why can't we think that these incidents are not only individual problems but also a problem of social structure?,3,1
"Why do so many in the media support the perpetrator who did such a stupid thing, when it is perfectly natural for the perpetrator to be ready and willing to do what he did. If it is good to forgive everything like some saint, will these media people forgive the perpetrator even if someone takes or loses something in the course of doing business? If they are not prepared to do so, I personally think that their misguided support for the perpetrator will only make the article less credible and reliable. If you want to go that far to support the assailant, why don't you just shoulder the 67 million yen in damages?",2,1
"You are absolutely right! Why should the victim rehabilitate the perpetrator? You're free to express your opinion. Because the victim is a minor? Sushiro originally said he would act in accordance with the law when this case first came to light. And the compensation is 67 million yen, right? There is nothing wrong with that. Wouldn't it be better to keep quiet except for the perpetrators and victims who are the parties involved? Then, after the results of the trial, they can complain to the court or whatever. Complaining to Sushiro is not right... What happened to the restaurant industry in the first place, thanks to this Peropero-kun? What happened to the restaurant industry? They had to stop putting seasonings on the counter and take other measures, right? I also started to ask for condiments, wondering why it was such a hassle... I remember the phrase, ""Even a monkey can do it if he's only sorry""? I remembered the phrase, ""Even a monkey can do it if he's only sorry. How do you act after you are sorry? I have no sympathy for the perpetrators who remain remorseful.",1,1
"I don't understand why you're defending him, child or not, I want him to be punished well, and I don't know how much he can actually get, but I want him to be able to get as much as he can without settling. The lawyer said in another article that bankruptcy won't help, and I want him to spend the rest of his life paying for it.",12,1
"If all stores nationwide were to take action, the total cost of countermeasures + loss of customers due to image damage = 67 million yen, which I think is a much lower amount.",1,1
"I think the boy is one-sidedly wrong about this matter, but I was disappointed to hear that he refutes this claim, saying that the decrease in customers could be due to competition from other stores in the same industry. Is he really sorry for what he did?",1,1
"The argument in this article is that it is liberal to defend the perpetrator, but that is false liberalism. It is natural for people to be condemned and punished for illegal and disruptive behavior, regardless of their ideology. It is satanic thinking to say that this is wrong.",1,1
"I think there is a mistake between failures that can be defended and failures that should not be defended. I think there is a contradiction in that Japan does not tolerate failure in the face of daring challenges, yet it defends actions that are only malicious in intent.",1,2
"The nurturing by adults who do not understand the gravity of the situation, such as ""it only takes one blow to the ribs,"" are people who do not understand the power of social networking and the Internet, who do not understand that one post on a social networking site can destroy a company or take a life. They are people who lack the imagination to think about how their words will affect the people around them when they post on the Internet. They are on the same level as the people who do this kind of annoying things who can't imagine what will happen if they do this.",2,1
"In fact, this is the amount of money they would have paid if they had made the maximum concession. Compared to the total amount of damage, 67 million is not too much. I wonder how good-natured they are. It is not only the company that was damaged by this boy. It is not only the company that has been damaged by this boy, but also everyone who works for the company, everyone who is involved with the company, and even their family members.",1,1
It is nonsense to think of it simply in terms of high and low. There are more cases where people who cannot pay end up not paying even if you ask for a large amount of compensation. The amount of money will be determined by the competition between the two.,3,1
"There are many in the liberal press who are not only dissatisfied with the existing Japanese social system, but also plot to legitimately overturn it. The enemy of my enemy is my friend, and this boy who is causing social unrest is like an action warrior for them. That's why they defend him.",1,1
"It is impossible to call Kazushige Nagashima's opinion a liberal media...lol...because he has nothing liberal, conservative, or leftist about him. The overwhelming opinion on the internet is ""Sushiro, good job! Right. Well, civil suits are often settlements, not verdicts, so it will be about 1/10th of the amount, but it will serve as a warning to the foolish youth.",2,2
"Nagashima is a ""liberal""?　You seem to have a great misunderstanding. In Japan today, a liberal is a conservative who values discipline and tradition, and the defense of the Constitution is a typical example of this. As we can see from the ""miner card"", it is the money-worshiping LDP and Ishin who want to change the status quo to suit their own needs.",1,4
"If you are forced to wash dishes, you might spit on them to make them angry. Even if they don't, I think the customers do. Kazushige is a young boy, so he thinks too much of good intentions.",2,1
"I am sick and tired of the age of loud voices instead of many voices. I wish people would listen more carefully to the many, unspecified voices, rather than the loud voices of a specific few.",94,3
"If you want to defend him, why don't you collect 67 million yen and do it? Instead of blaming Sushiro, wouldn't it be better for him to understand that Aronna worked for him in that way?",1,2
I'm wondering if the stance that punishment for crime should be fair and that we should cooperate with rehabilitation after the crime is atoned for is a strange one because it mixes up normal flow punishment and rehabilitation.,1,1
"Self-proclaimed liberals think that the perpetrators should be given mercy and rehabilitation, but the general public's main concern is whether the victims will be rehabilitated. This is where liberals are out of touch with the general public.",3,1
"This affected our sales and forced us to change our business operations, and I believe we had to make changes to our manuals in a hurry.",2,1
"Do you know what liberal means? You are trying to destroy the opportunity to disprove, or at least the idea of disproving, the left's absurdity by calling them ""liberal"". The media, which only shouts condemnation of the perpetrators but never examines the causes of the crime, is also out of order. It's time for the Japanese people to reflect on the fact that the ruling party has become this big while they are taking pleasure in looking down on the left opposition party.",3,1
"Since the stock price has dropped by 16 billion yen, even if only temporarily, it is a fact that the company has caused great inconvenience to many people. It would be cheap if the compensation claim was only 67 million yen.",3,2
"If we don't impose a significant amount of compensation as an example, we will get a second and third pero. It sounds like they are asking for the damages to be dismissed, but if they allow that to happen, there will be a second and third pero pero pero. Besides, some commentator said it's about 30 million, which is pretty cheap. If it were really overseas, it would be an order of magnitude, maybe two orders of magnitude more.",2,1
"To those who defend the perpetrator, you can say, ""Okay, I'll lower the bill to the perpetrator. You pay the difference instead. If they are truly defending the perpetrator, they will pay that lightly.",6,2
"I think the order is reversed, and the future of the perpetrator should be considered after the victim is saved, but if the victim is not saved, the perpetrator should not be saved.",3,1
"There are good and bad things to do, even if you are Jordan or mischievous. It is still better to take a firm stand against behavior that makes others uncomfortable...",3,1
"That's too cheap! There are just over 600 stores in Japan, so the cost of remodeling measures would be 110,000 yen per store, right? There is no way they can do the work for that kind of money...it would cost at least 200,000-300,000 yen per store, so if we calculate that, the construction cost for the stores alone would be 100-190 million yen, plus over 200 million if we include system changes and actual damages. I think it's a very reasonable bill. ・・・・ If they charge this amount, the perpetrator's family will have no choice but to file for bankruptcy... I think it would be a good thing if these annoying youtubers would desist from their extreme behavior in order to get more views! I think the media companies should also have an AI system to monitor and prevent these extreme postings, and I think the media companies are responsible for this...",1,1
"I used to use Sushiro, but I stopped going to Sushiro after the advent of the sushi pero boy, and I can say that I have lost more than 10,000 yen in the last 6 months alone, 67 million yen, which I can pay off, so I want to give up my house, car and marriage, and live my life properly just to compensate for it.",1,2
"You are absolutely right, people who use social networking sites should know that their postings are not just pranks, regardless of age. Parents should take this opportunity to educate their children.",4,1
Sushiro's kindness in trying to settle for this amount is the best they could do! Isn't it wonderful? The boy should just pay this expensive lesson and learn how the world works.,1,1
"I think Sushi Pero is damaging not only Sushiro but the whole ""conveyor-belt sushi"" industry. 67 million yen is the amount of the claim including warm-heartedness, but what is the Sushi Pero family thinking to ask for dismissal of it?",5,1
"The amount of damages claimed is 67 million yen, but the actual amount to be paid will probably differ depending on the verdict. Including the court costs, the perpetrator will probably have to pay at least 10 million yen.",1,1
"This is the article about this lawsuit that was closest in thought and gut-wrenching. This expression, ""reporter"", makes me feel like a ""reporter"". >>The damages of 67 million yen is not likely to be the full amount. Still, it is a large amount in a country where such acts have been dismissed as ""mischief"".",1,1
"The Japanese media, when a disturbance occurs, digs up a ton of nonsense and makes a big deal out of it, but when time passes and emotions settle down, they turn around and say, ""You're right, I'm right! It's just another person's business. It's just another person's problem, just another story to be told. It's just like that.",1,1
"Whether the amount is fair or not is a judicial decision, and the lawyer's job is to dispute the amount, but when you say that the assailant's family was driven into a corner, you fail to recognize that the assailant drove the restaurant industry into a corner.",2,1
"If you want to cover for them, I think you should support them to cover their legal fees. Anyone can cover for you on the internet, so any special exceptions will be followed up, and the man-hours and money that could be wasted by dealing with irregularities in various areas for special exceptions will be spent.",1,1
"I pray for Sushiro's recovery, and I'm sorry that Sushiro is not in my area.",2,2
"The employees also have their livelihoods at stake, and the boys should be aware of this and do the dishes for them.",1,3
"What I have felt recently is the deterioration of newspapers and TV stations in their reporting skills and frivolous and simplistic thought processes. There are many articles and comments that only cover the surface of things, using only keywords scattered around the area in an appropriate manner, without searching for the full extent of the issue and the true cause.",1,1
"Of course rehabilitation and the life of the offender are important, but first of all, they should pay for what they have to pay for, and then they should pay for what they have to pay for.",2,1
"How can you neglect the victim and stand by the perpetrator...that's really what I mean. Not only in this case, but also in bullying and traffic accidents. I am fed up with the media's biased reporting.",1,1
"You're not defending him, you're balancing him. There is no point in beating the boy in line with the rest of the world anymore. Legal action has been taken. Lately, there are more and more people who make a fuss about ""misinformation"" and ""bias"" whenever there is even a slight difference between what they think and what the public thinks.",3,1
"Well, you are right, but in the end, it seems like a loop of, 1) those who criticize the offender, 2) those who criticize 1) and take pleasure in defending the offender, 3) those who take pleasure in beating 2), and honestly, I don't care. This article seems to have been written by person (3). What I also find a little offensive is the label ""liberal media. I don't know what that means, but is Kazushige Nagashima a representative of the liberal press? It seems to me that he seems to be leading them to his own ideology. I guess he thinks that if he says the LDP is bad and the opposition parties are bad, it makes me TUEEE, but 、、、、 is shallow. If you want to say that other countries are bad, why don't you show us similar examples of other countries?",1,3
The media is probably bound by the value that it should be the voice of the weak. It's all about the individual vs. big business. The media should also have a mission of social justice.,4,1
"The media always talk about young people who have a future, but the truth is that they are young people who have stolen the future (of the victims). I always wonder why TV stations are so protective of the young perpetrators. I think there are more and more news reports that do that these days. It seems that there are more and more news reports that think so these days. Don't TV stations have their own opinions?",1,1
"Isn't it best to do away with such liberal media? For example, they will not run any commercials on Teresa or TBS from now on. Newspapers are already wackos, so they probably don't advertise in the first place, so they won't give interviews to the Asahi or Mainichi newspapers, for example.",3,1
"I don't think it's so much about other countries, but rather that Japan is too lenient. I remember a court decision a few years ago in the U.S. that ordered a 15-year-old boy to pay 4 billion Japanese yen for a wildfire caused by a firework he intentionally threw.",1,1
It appears that the company that is doing the disguising and hype has offered an unscrupulous amount of compensation in order to change the perspective of the scandal. I don't think it has anything to do with the workers or anything else.,3,4
"I was furiously uncomfortable with Sushiro's side being hit, even though this amount is so low because they usually lose hundreds of millions of dollars due to a drop in stock prices. Is Japan too kind to the perpetrators? I think so.",3,1
"If we don't properly pursue legal responsibility for this kind of behavior, on the contrary, juvenile cases will be severely punished. The liberal media is doing the wrong thing.",1,1
"For those who casually advocate for the perpetrator, shall we make suggestions on how to cover the actual amount of damages incurred (which is actually not much more than 60 million) and how to implement them?",1,1
"For those who casually advocate for the perpetrator, shall we make suggestions on how to cover the actual amount of damages incurred (which is actually not much more than 60 million) and how to implement them?",1,1
"But this is not to drive the offender to the corner of society, nor to drive him or her to the corner of society, but to make everyone recognize that the crime is the crime and the responsibility is the responsibility for the sake of social order, and to make the offender reflect and rehabilitate himself or herself. The fact that both of these have been functioning is an excuse for Japan's public safety, and I'm not talking about advocacy. You know this level of understanding even in an elementary school class meeting,",2,1
"I would be horrified if it were my child! I know I'm being pretty harsh, but I'm really scared of places I haven't seen. I wish they would split the payment in half with the photographer. The photographer is just as guilty!",1,1
"I won't be going to Kaiten Sushi anytime soon. I don't even like to sit down. I don't even want to sit down. I get paranoid about all restaurants, not just sushi. I go in after thinking, ""This restaurant is the only place where that would not be true.",1,4
"Unfortunately, I don't think Japan will settle for 67 million yen as it is, and I don't know how the settlement will be reached, but it will not be a deterrent to those who do stupid things if they don't claim such a large amount of damages.",1,1
"It's a trash tradition. Since the Showa era, they have been shouting loudly about the ""human rights of the perpetrators. Lawyers and bar associations were just to protect ""weak defendants"" from state power, and prosecutors were ""ogres"" who wielded state power, and the atmosphere was that ""it is right to protect weak defendants from strong prosecutors. And, ""Ignore the victims. Leave the victims behind. It is the victim's fault. Around the middle of the Heisei era, the first TV drama ""HERO"" was created in which a prosecutor was the main character. In the second episode of the drama, the main character said to the prosecutor's assistant, ""I can take the victim's side. The main character said to the prosecutor in the second episode, ""Only a prosecutor can take the victim's side, right? A dead victim can't testify in a trial. We are the only ones who can be their voice. Of course the victims are the hardest hit. The protagonist had to say such a line to the victim, because he was ""blindly supporting the human rights of the perpetrators. Now, maybe things are changing, little by little.",2,1
"I really feel sorry for the shareholders. The stock price fell at once because of something like this. Stocks are at risk, but to suffer real losses because of something like a terrorist attack like this is just too much. Defending the simple perpetrator is not right to begin with.",2,2
"Well, the court will probably say that it is difficult to prove the causal relationship of the damage for fear of criticisms of precedentialism and the media's human rights stance, and the actual cost of replacing the soy sauce jug, etc. will probably be a few million yen. I doubt if they can even pay that...",1,1
"I don't think the perpetrators are being defended. Every media outlet is all over the place and making an issue out of it, so what more can you do? On the contrary, I want to ask. I hope they are judged harshly under the law because they have done the worst.",2,2
"I think it's necessary as a deterrent, because they'll have to settle out of court for all the damages from the stock market crash and the sharp drop in sales.",1,2
"I'm not talking about the tens of billions of dollars in stock movements or other unprovable and unobtainable amounts, but the amount that could be raised by selling the house and having the parents hang themselves, which seems to me to be the amount they are trying to get as much as they can.",1,2
"I️Japanese civil law, especially compensation is cheap️Japan's civil and criminal law is full of lax judgments️This time Sushiro's compensation for damages would be more than a billion dollars in foreign countries️especially Japanese juvenile law and civil law are lax compared to Europe and America and compensation for damages is also too cheap️.",25,2
"Regardless of who the perpetrator is, the priority should be the feelings of the victim and the safety of the general public. There is no such thing as a reduced sentence for the perpetrator's pretense of remorse or future.",2,1
I think 67 million is a pretty good line to hit.,4,2
"I don't think you can call them ""liberals,"" just ""irresponsible"" people who don't think about the loss of the victims. I think they are simply ""irresponsible"" people who don't think about the loss of the victim.",3,1
"Mr. Hyakuso Hino wrote an article titled ""Why defend only the perpetrators...67 million Sushipero compensation claims ""would be an order of magnitude different in other countries""! The article ""Why are you defending only the perpetrators...67 million yen compensation claim for Sushipero is different from the amount that would be paid in other countries! The subject of the interview, who is the basis of the article, is a former student of the author who had a part-time job at a sushi restaurant when he was a student. The author's former student who worked at a sushi restaurant when she was a student said that the figure would be different in other countries. The subject of the interview was not a conveyor belt sushi chain, but an employee of a restaurant chain. While criticizing the media, they did not specifically cover newspapers or TV stations. The most common rationale is the opinion of a former student.",2,1
"As for bullying and crimes at school and work, Japan is only lenient to the perpetrators. Can't things change in the direction of protecting the victims so that it is said that Japan is lenient to the victims?",2,1
"Because ""I'm sorry"" is not the same as asking for damage. It is not right to say ""I am sorry"" and ""I forgive you for everything"". By the way, I agree with most of what the article says, but I really don't get how Kuminkabu Magazine can be ""in the liberal media"" just because of this incident. It's totally right-wing/conservative media. They should have just talked about stocks.... Frankly, this change is weird, even though I'm used to this media after investing.",2,1
"It is not a ""prank"" for someone to lose money. You can properly compensate for the damage. The same goes for ""bullying,"" which is a crime. You are being too deceptive because you don't want to be a party to it.",3,2
"Why are we so soft on perpetrators? They just don't have to do it, and they don't have to be privately punished for what they've done, they just have to be corrected by the judiciary. Acceptance and then remorse is rehabilitation.",5,1
"Why are we so soft on perpetrators? They just don't have to do it, and they don't have to be privately punished for what they've done, they just have to be corrected by the judiciary. Acceptance and then remorse is rehabilitation.",5,1
"What if it's another country? Of course not, because the laws are different. To take another example, even if a case involving a handgun occurs in a country where it is legal to possess a handgun, the judicial decision and public opinion are different in a country where it is not. So? What is there to compare?",2,1
The country will never stop crime and bullying because we are talking about the future of the perpetrators.,2,1
"Sushiro was in a pretty tight spot with their false place of origin and false advertising, so it's good that they've forgotten about it this time around.",2,1
"That's too cheap. As the article says, the rehabilitation of the boy has nothing to do with Sushiro. The actual compensation will be lower, so they can claim 16 billion for the lowered stock price just for form's sake.",1,1
"When I saw that the parents and the article said that the boy was sorry and that he was only sorry when he finished paying the compensation, but when they call just apologizing and being depressed as being sorry, I thought that this parent and this child are the same.",12,1
"Whenever something happens, they start talking about how Japan's press freedom ranking is too low, and then they put aside the low level of media quality and criticize the government for being at fault.",2,1
Good luck with the sushi Peroniki! I look forward to seeing you on the Breaking Down auditions. Go for the martial arts and turn your life around!,1,1
"Certainly in other countries, it may be a different order of magnitude. But it also seems like a good amount, because I think it is important to actually make them pay.",2,1
"I don't think the media is liberal, but rather they have done a lot of things that could get them sued. I think some of them are defending themselves from the ""I don't want such a high compensation bill"" part of the argument.",5,1
"If you have money to complain about the strange media, you should shoulder it! There's a chance they'll increase the amount, and without visibility to the seriousness of the situation, you'll never know if people are truly remorseful or rehabilitated now.",1,1
"That's for sure. Because we are defending such people, copycats will appear one after another. Even if they win the case in court in this country, they will probably only be granted 1/10th of the amount claimed. In that sense, the amount claimed should be about 100 times as much as the amount claimed.",2,1
"The reason why people are not convinced is because Sushiro has done a lot of things on its own, such as advertising fraud, and this is what they're doing after putting it on the shelf.",2,1
"People who defend the boy are just trying to make an appeal to others. If you want the boy to be rehabilitated, you have to be tough on him, and since he didn't make 100 million, I think you're being kind to the company that took the hit.",5,1
It would be cool if it was like Sushiro refuses to accept compensation after setting a precedent in court that even minors can get into serious trouble if they mess around.,1,2
"There are worse people to cover up that act. That's why you sued. You should have charged a higher amount, including those who covered for him more extensively. I feel that the Japanese sense of morality has gone haywire.",6,1
67 million is a very modest amount considering the scale of the damage. It is a hopeful amount that can be repaid if we work hard.,3,1
"Abolish juvenile law! If you do that, the victims will always cry themselves to sleep.",3,1
"Since customers' crimes will also be judged, it is now the turn of the company that has been repeatedly falsifying their stories. It's not unusual for them to lie about their stories. I guess this is one of the reasons why Sushiro couldn't take a step forward.",1,1
"I support Sushiro's response, but I think there should be dissenting opinions as well. It would be a scary world if the whole nation of Japan became a place where the perpetrators are not allowed to get away with their crimes.",6,4
"Please take this opportunity to change your mind, earn money and pay back. If you are a minor, you have a future. You can handle this amount of money and become an adult beyond this. It's not because you are a minor that I feel sorry for you!",1,2
"I agree with the article. I also question the use of words such as ""mischief,"" ""sexual harassment,"" and ""sexual assault"" in the media in general in recent years. Shouldn't it be simpler and more clearly convey that it is a ""crime""?",4,1
The guy who wore Toyama Daiichi High School soccer team jersey and did the same thing at Hama Sushi should also be charged more. It doesn't matter if they are adults or minors. Don't take away everyone's enjoyment of eating out.,1,1
"The judicial decision will undoubtedly be reduced, even if the lawsuit is filed for 67 million yen. In other words, the judiciary is far behind international standards.",1,2
"What has been done cannot be undone, but it is hard to let a long life be a thing of despair at this age.　I don't think outsiders should make a fuss about how serious or light it is.",2,1
"If they let him wash dishes, etc. at a Sushiro store, he'll claim he was power-harassed or bullied there and claim damages and try to get the 67 million reduced or barred. ・・・・・",1,2
Soy sauce and tenkasu should be so high quality that they can't be self-serve. (-_-;) Maybe it is time for mandatory cost labeling of products.,1,1
"Youth is probably one factor. There are a lot of childish middle-aged and older people, but I think there are fewer people advocating for them if they are of adult age.",1,2
"I really can't defend the perpetrator in this case, not even a millimeter. I sometimes see commentators and critics who are not well versed in the subject defending the perpetrator (juvenile), but I have no idea what they are talking about.",4,1
"This has killed the culture of conveyor-belt sushi, which is also a form of entertainment, and now the lanes are spinning but the sushi is not, and that's an unforgivable existence for the industry.",1,1
"You are right. I was afraid that the family would end up in a family feud, or that domestic violence would increase, and I felt sorry for my brothers and sisters, but eventually they would even get welfare, and a sin is a sin, right?",1,1
"If the media and the judiciary defend the perpetrators with lenient punishments, those who commit crimes will only have the information and knowledge of such punishments, so they will anticipate and do it again! These criminals will never go away!",1,1
Nagashima is not a liberal. There are many comedians and commentators who think they are patriots and argue that they should be forgiven for punching one and this reporter is trying to lead public opinion with falsehoods because he wants to hit liberals.,2,1
I think it's just this one thing that makes people criticize. They should sue anyone who did the same thing. The fact that they don't do that and just go along with it is the soil for defending the perpetrator.,1,1
"It's not that they want money, it's that they want this kind of behavior to go away, and if they want one individual who is currently a student to actually pay for it, it's a well-thought-out amount of money.",1,1
">67 million, regardless of the pros and cons, it still might be one or two orders of magnitude different in other countries. Exactly. In the U.S., people who got burned for the act of licking ice cream and putting it back on the shelf were fined hundreds of thousands of yen.",1,2
"In other countries where hygiene is rare, I'd think they're innocent. Indians eat with their hands. Japan is hysterically clean. If there's a little bug in the food, they turn everything around. Too hysterical. And yet they don't care about car exhaust.",1,1
"The restaurant terrorist attacks were motivated by the person who wanted to post them on social media, so inevitably the perpetrators were identified and paid the price, and as a result, the situation went downhill. Now we have to do something about the photographers.",1,1
"If you do something wrong, you deserve to be punished accordingly. Age is irrelevant. Rehabilitation is a completely different issue. I don't understand why there are people who defend it.",1,1
This is a good opportunity to review the lightness of crime in Japan. The sentences should be stricter to reduce the number of crimes.,9,1
"In civil compensation cases, if the perpetrator is a high school student or older, he is responsible for his own expenses, not his parents. 67 million yen is an amount that even a salaried worker can pay back. Please repay the money while chewing on your own stupidity.",2,1
"If you aim for the top of any job, it becomes a job that a fake amateur can't do very well. It is only a lack of insight to respect a certain job and despise a job you don't know.",1,1
"Japan is lagging behind the rest of the world in every respect. This is because hard-headed old men called ""conservatives"" are still standing on top, preventing young buds from growing up. I think that the laws and ideas that the ""conservatives"" have been defending should be updated to the laws and ideas of the current era.",60,202
"The original idea of the perpetrator is to think about how to pay, not whether or not he can pay. It is unimportant from the victim's point of view whether he/she is remorseful or rehabilitated.",2,2
"I've summarized this as a liberal's fault, is that right? I think that some of the famous Nisei TV personalities who often appear on the show have made defensive statements. Here is what they had to say",1,1
"Even 67 million yen in damages is cheap. Japan has become a country where similar shenanigans will not stop unless it shows a willingness to pursue responsibility to this extent. It is lamentable, but it can't be helped.",1,1
We hope that the judiciary will issue a firm ruling in case such cases arise in the future.,1,1
"Sushiro, you do a lot of things like false advertising and false fish. Did they pay compensation for that? They are still in business because they are allowed to do so by the people around them.",2,2
"In reality, this boy (rather old-fashioned name) will have difficulty finding a job outside of Sushiro in the future. Financially, he will probably end up bankrupt, jobless, and on welfare.",1,1
I think it would be better to use a mosaic that would benefit the victims of these types of reputational incidents and accidents.,1,1
"The reason why they are asking for so much money for damages is to make them realize the seriousness of the situation, but if they think they will be forgiven after washing the dishes, what good will it do? You will never be rehabilitated! I'm washing dishes! I'm washing dishes!",1,1
"Regardless of whether it is admissible in court, it would not be out of place if it were an order of magnitude or even two orders of magnitude larger, considering the market capitalization lost and so on.",1,2
"Someone who seemed to be a member of a certain political party came to negotiate the withdrawal of the damage report. Why a certain political party? Someone who frequents that office, a member of the party? Especially when the other party is a minor, they are very noisy about the future, rehabilitation, and general secretary.",1,1
"The perpetrator is protected in both murder and car accidents. It's not right! Even in compensation, if you have no assets, you can't get it, and you cry yourself to sleep. It's ridiculous, isn't it? Why don't they monitor them for the rest of their lives and make them pay if they have income?",1,1
